sample_id,split,label_up,forward_return,contract,anchor_ts,left_minus_right,right_minus_left,top_minus_mid_price,mid_minus_top_price,price_minus_volume,volume_minus_price,recent_price_minus_early_price,early_price_minus_recent_price,stripe1_minus_stripe4,stripe2_minus_stripe3,upper_half_minus_lower_half_price,vstripe1_minus_vstripe4,vstripe2_minus_vstripe3,left_half_minus_right_half_price,upper_right_minus_lower_right,lower_right_minus_upper_right,vol_left_minus_vol_right,vol_right_minus_vol_left
548,train,1,0.00562756175916701,SiH4,2024-01-25 12:30:00,25755.0,-25755.0,24225.0,-24225.0,362355.0,-362355.0,6885.0,-6885.0,-5865.0,20400.0,14535.0,9690.0,16065.0,25755.0,61200.0,-61200.0,0.0,0.0
549,train,1,0.004882261117938214,SiH4,2024-01-25 12:45:00,28560.0,-28560.0,29580.0,-29580.0,360570.0,-360570.0,4590.0,-4590.0,-510.0,20400.0,19890.0,7905.0,20655.0,28560.0,61200.0,-61200.0,0.0,0.0
550,train,1,0.0036052774183559233,SiH4,2024-01-25 13:00:00,30090.0,-30090.0,12750.0,-12750.0,378420.0,-378420.0,4335.0,-4335.0,-18870.0,21420.0,2550.0,4845.0,25245.0,30090.0,61455.0,-61455.0,0.0,0.0
551,train,1,0.002764875027648772,SiH4,2024-01-25 13:15:00,31620.0,-31620.0,-36720.0,36720.0,404940.0,-404940.0,2040.0,-2040.0,-69615.0,18615.0,-51000.0,2040.0,29580.0,31620.0,56100.0,-56100.0,0.0,0.0
552,train,1,0.0034556087187667117,SiH4,2024-01-25 13:30:00,28305.0,-28305.0,-36465.0,36465.0,409785.0,-409785.0,-1020.0,1020.0,-67065.0,16830.0,-50235.0,-1785.0,30090.0,28305.0,59670.0,-59670.0,0.0,0.0
553,train,1,0.002989073276577825,SiH4,2024-01-25 13:45:00,27540.0,-27540.0,-39270.0,39270.0,411060.0,-411060.0,-8160.0,8160.0,-70380.0,15300.0,-55080.0,8160.0,19380.0,27540.0,60180.0,-60180.0,0.0,0.0
554,train,1,0.0035092768896958226,SiH4,2024-01-25 14:00:00,24735.0,-24735.0,-29835.0,29835.0,406215.0,-406215.0,-7140.0,7140.0,-65535.0,19890.0,-45645.0,6630.0,18105.0,24735.0,65790.0,-65790.0,0.0,0.0
555,train,1,0.00327651095860082,SiH4,2024-01-25 14:15:00,25245.0,-25245.0,-22695.0,22695.0,404175.0,-404175.0,-8160.0,8160.0,-61200.0,22695.0,-38505.0,4590.0,20655.0,25245.0,69360.0,-69360.0,0.0,0.0
556,train,1,0.0031894394117255587,SiH4,2024-01-25 14:30:00,22440.0,-22440.0,-15810.0,15810.0,404430.0,-404430.0,-6120.0,6120.0,-59160.0,27540.0,-31620.0,1530.0,20910.0,22440.0,68085.0,-68085.0,0.0,0.0
557,train,1,0.0032897651750110057,SiH4,2024-01-25 14:45:00,24735.0,-24735.0,-9435.0,9435.0,406215.0,-406215.0,-7650.0,7650.0,-57885.0,32640.0,-25245.0,-1020.0,25755.0,24735.0,66555.0,-66555.0,0.0,0.0
558,train,1,0.0027333894028596095,SiH4,2024-01-25 15:00:00,24480.0,-24480.0,-2040.0,2040.0,405450.0,-405450.0,-5355.0,5355.0,-55080.0,37230.0,-17850.0,-4590.0,29070.0,24480.0,66555.0,-66555.0,0.0,0.0
559,train,1,0.0025777187742006547,SiH4,2024-01-25 15:15:00,24735.0,-24735.0,3825.0,-3825.0,405705.0,-405705.0,-4590.0,4590.0,-49980.0,37995.0,-11985.0,-6885.0,31620.0,24735.0,66045.0,-66045.0,0.0,0.0
560,train,1,0.0016030424640420815,SiH4,2024-01-25 15:30:00,23970.0,-23970.0,10710.0,-10710.0,406980.0,-406980.0,-5355.0,5355.0,-43860.0,38760.0,-5100.0,-10200.0,34170.0,23970.0,65535.0,-65535.0,0.0,0.0
561,train,0,-0.0007720815318097429,SiH4,2024-01-25 15:45:00,15555.0,-15555.0,-126735.0,126735.0,362355.0,-362355.0,-255.0,255.0,-77010.0,-65535.0,-142545.0,-13260.0,28815.0,15555.0,46155.0,-46155.0,0.0,0.0
562,train,0,-0.0035877400539261473,SiH4,2024-01-25 16:00:00,10455.0,-10455.0,-181815.0,181815.0,325635.0,-325635.0,3315.0,-3315.0,-83640.0,-106845.0,-190485.0,-16065.0,26520.0,10455.0,42330.0,-42330.0,0.0,0.0
563,train,0,-0.004378437843784333,SiH4,2024-01-25 16:15:00,7140.0,-7140.0,-193290.0,193290.0,315690.0,-315690.0,7395.0,-7395.0,-77520.0,-128520.0,-206040.0,-18870.0,26010.0,7140.0,39015.0,-39015.0,0.0,0.0
564,train,0,-0.0041135516228730795,SiH4,2024-01-25 16:30:00,4845.0,-4845.0,-186405.0,186405.0,315945.0,-315945.0,11730.0,-11730.0,-70380.0,-128775.0,-199155.0,-20145.0,24990.0,4845.0,45135.0,-45135.0,0.0,0.0
565,train,0,-0.003597003597003545,SiH4,2024-01-25 16:45:00,7140.0,-7140.0,-191250.0,191250.0,311610.0,-311610.0,13260.0,-13260.0,-67065.0,-134895.0,-201960.0,-17595.0,24735.0,7140.0,42330.0,-42330.0,0.0,0.0
566,train,0,-0.003346322347709263,SiH4,2024-01-25 17:00:00,5355.0,-5355.0,-188955.0,188955.0,308805.0,-308805.0,17340.0,-17340.0,-60945.0,-139230.0,-200175.0,-19380.0,24735.0,5355.0,40545.0,-40545.0,0.0,0.0
567,train,0,-0.003949394939493978,SiH4,2024-01-25 17:15:00,4590.0,-4590.0,-183090.0,183090.0,308550.0,-308550.0,17340.0,-17340.0,-55080.0,-139230.0,-194310.0,-16065.0,20655.0,4590.0,43095.0,-43095.0,0.0,0.0
568,train,0,-0.0027429553416026264,SiH4,2024-01-25 17:30:00,5100.0,-5100.0,-174930.0,174930.0,307020.0,-307020.0,14025.0,-14025.0,-50745.0,-135405.0,-186150.0,-16065.0,21165.0,5100.0,47940.0,-47940.0,0.0,0.0
569,train,0,-0.002600035254715305,SiH4,2024-01-25 17:45:00,5355.0,-5355.0,-170085.0,170085.0,306255.0,-306255.0,13005.0,-13005.0,-48705.0,-132600.0,-181305.0,-14535.0,19890.0,5355.0,49725.0,-49725.0,0.0,0.0
570,train,0,-0.002236939250019332,SiH4,2024-01-25 18:00:00,5865.0,-5865.0,-164985.0,164985.0,306765.0,-306765.0,13770.0,-13770.0,-45900.0,-130305.0,-176205.0,-12495.0,18360.0,5865.0,49470.0,-49470.0,0.0,0.0
571,train,0,-0.0012573067166647967,SiH4,2024-01-25 18:15:00,5610.0,-5610.0,-161160.0,161160.0,308040.0,-308040.0,13005.0,-13005.0,-43605.0,-128775.0,-172380.0,-10965.0,16575.0,5610.0,50235.0,-50235.0,0.0,0.0
572,train,0,-0.0007284768211920367,SiH4,2024-01-25 18:30:00,4335.0,-4335.0,-155805.0,155805.0,308295.0,-308295.0,13770.0,-13770.0,-42840.0,-124185.0,-167025.0,-10965.0,15300.0,4335.0,51000.0,-51000.0,0.0,0.0
573,train,0,-0.001037539045684821,SiH4,2024-01-25 18:45:00,5610.0,-5610.0,-152490.0,152490.0,307530.0,-307530.0,13005.0,-13005.0,-42840.0,-120870.0,-163710.0,-9945.0,15555.0,5610.0,52020.0,-52020.0,0.0,0.0
574,train,1,0.009903283081707626,SiH4,2024-01-26 08:45:00,-3825.0,3825.0,-88995.0,88995.0,294015.0,-294015.0,-26775.0,26775.0,-36720.0,-59415.0,-96135.0,27795.0,-31620.0,-3825.0,30600.0,-30600.0,0.0,0.0
575,train,1,0.009080477524990638,SiH4,2024-01-26 09:00:00,-3315.0,3315.0,-81855.0,81855.0,293505.0,-293505.0,-24225.0,24225.0,-31110.0,-57885.0,-88995.0,27285.0,-30600.0,-3315.0,32385.0,-32385.0,0.0,0.0
576,train,1,0.007590780891944204,SiH4,2024-01-26 09:15:00,-2550.0,2550.0,-75990.0,75990.0,294780.0,-294780.0,-21675.0,21675.0,-26520.0,-56610.0,-83130.0,27795.0,-30345.0,-2550.0,33915.0,-33915.0,0.0,0.0
577,train,1,0.008552849112752225,SiH4,2024-01-26 09:30:00,765.0,-765.0,-68595.0,68595.0,294525.0,-294525.0,-19125.0,19125.0,-20400.0,-55335.0,-75735.0,26010.0,-25245.0,765.0,35955.0,-35955.0,0.0,0.0
578,train,1,0.009208712434518818,SiH4,2024-01-26 09:45:00,4080.0,-4080.0,-72420.0,72420.0,298860.0,-298860.0,-15555.0,15555.0,-27795.0,-51765.0,-79560.0,27285.0,-23205.0,4080.0,37740.0,-37740.0,0.0,0.0
579,train,1,0.008533156937324371,SiH4,2024-01-26 10:00:00,2550.0,-2550.0,-64260.0,64260.0,300900.0,-300900.0,-11730.0,11730.0,-21675.0,-49725.0,-71400.0,23460.0,-20910.0,2550.0,41310.0,-41310.0,0.0,0.0
580,train,1,0.010217268841196114,SiH4,2024-01-26 10:15:00,3060.0,-3060.0,-57120.0,57120.0,301410.0,-301410.0,-8925.0,8925.0,-17595.0,-46665.0,-64260.0,22185.0,-19125.0,3060.0,43350.0,-43350.0,0.0,0.0
581,train,1,0.010424603831925339,SiH4,2024-01-26 10:30:00,2040.0,-2040.0,-51000.0,51000.0,301410.0,-301410.0,-5865.0,5865.0,-14535.0,-43605.0,-58140.0,20400.0,-18360.0,2040.0,45390.0,-45390.0,0.0,0.0
582,train,1,0.011374805358306261,SiH4,2024-01-26 10:45:00,4590.0,-4590.0,-54570.0,54570.0,302940.0,-302940.0,-7650.0,7650.0,-19380.0,-44370.0,-63750.0,21930.0,-17340.0,4590.0,45645.0,-45645.0,0.0,0.0
583,train,1,0.009883188651981678,SiH4,2024-01-26 11:00:00,1530.0,-1530.0,-47430.0,47430.0,302940.0,-302940.0,-5100.0,5100.0,-16575.0,-40035.0,-56610.0,19125.0,-17595.0,1530.0,47685.0,-47685.0,0.0,0.0
584,train,1,0.0072966994266092655,SiH4,2024-01-26 11:15:00,-5355.0,5355.0,-35955.0,35955.0,302175.0,-302175.0,2805.0,-2805.0,-6630.0,-38505.0,-45135.0,12240.0,-17595.0,-5355.0,51255.0,-51255.0,0.0,0.0
585,train,1,0.006720932790672096,SiH4,2024-01-26 11:30:00,-1530.0,1530.0,-30090.0,30090.0,302430.0,-302430.0,4845.0,-4845.0,-2295.0,-36975.0,-39270.0,9690.0,-11220.0,-1530.0,52785.0,-52785.0,0.0,0.0
586,train,1,0.004421671677163008,SiH4,2024-01-26 11:45:00,-6885.0,6885.0,-52275.0,52275.0,273615.0,-273615.0,11730.0,-11730.0,-44880.0,-9945.0,-54825.0,2040.0,-8925.0,-6885.0,51000.0,-51000.0,0.0,0.0
587,train,1,0.0019816288770404533,SiH4,2024-01-26 12:00:00,-10965.0,10965.0,-57885.0,57885.0,259335.0,-259335.0,14535.0,-14535.0,-65280.0,-8925.0,-74205.0,-3315.0,-7650.0,-10965.0,45390.0,-45390.0,0.0,0.0
588,train,1,0.001640958319658603,SiH4,2024-01-26 12:15:00,-10200.0,10200.0,-61710.0,61710.0,256530.0,-256530.0,14025.0,-14025.0,-63495.0,-13515.0,-77010.0,-3825.0,-6375.0,-10200.0,40800.0,-40800.0,0.0,0.0
589,train,1,0.002475355969331794,SiH4,2024-01-26 12:30:00,-12495.0,12495.0,-56355.0,56355.0,256275.0,-256275.0,16065.0,-16065.0,-58140.0,-13515.0,-71655.0,-6120.0,-6375.0,-12495.0,43860.0,-43860.0,0.0,0.0
590,train,1,0.002540878574479599,SiH4,2024-01-26 12:45:00,-15555.0,15555.0,-69615.0,69615.0,262395.0,-262395.0,17085.0,-17085.0,-68595.0,-10200.0,-78795.0,-9435.0,-6120.0,-15555.0,39270.0,-39270.0,0.0,0.0
591,train,1,0.002201075351241144,SiH4,2024-01-26 13:00:00,-16830.0,16830.0,-64770.0,64770.0,263160.0,-263160.0,16830.0,-16830.0,-63750.0,-10200.0,-73950.0,-11730.0,-5100.0,-16830.0,42330.0,-42330.0,0.0,0.0
592,train,1,0.0020469820697506247,SiH4,2024-01-26 13:15:00,-12240.0,12240.0,-72420.0,72420.0,265200.0,-265200.0,14535.0,-14535.0,-72675.0,-13005.0,-85680.0,-10710.0,-1530.0,-12240.0,42840.0,-42840.0,0.0,0.0
594,train,0,-0.0008190008190007703,SiH4,2024-01-26 13:45:00,-13260.0,13260.0,-126480.0,126480.0,255000.0,-255000.0,10200.0,-10200.0,-81855.0,-50745.0,-132600.0,-12495.0,-765.0,-13260.0,21420.0,-21420.0,0.0,0.0
596,train,1,0.0007107165115847192,SiH4,2024-01-26 14:15:00,-13770.0,13770.0,-117810.0,117810.0,255510.0,-255510.0,9435.0,-9435.0,-73185.0,-50745.0,-123930.0,-16320.0,2550.0,-13770.0,27540.0,-27540.0,0.0,0.0
600,train,1,0.00045922718624935577,SiH4,2024-01-26 15:15:00,-14280.0,14280.0,-105060.0,105060.0,253470.0,-253470.0,7395.0,-7395.0,-57885.0,-52785.0,-110670.0,-22950.0,8670.0,-14280.0,35445.0,-35445.0,0.0,0.0
602,train,0,-0.0006988349111715086,SiH4,2024-01-26 15:45:00,-4590.0,4590.0,-111690.0,111690.0,258570.0,-258570.0,765.0,-765.0,-64515.0,-55335.0,-119850.0,-24225.0,19635.0,-4590.0,42840.0,-42840.0,0.0,0.0
608,train,0,-0.0008846657929226787,SiH4,2024-01-26 17:15:00,2550.0,-2550.0,-104040.0,104040.0,259590.0,-259590.0,4080.0,-4080.0,-48960.0,-59670.0,-108630.0,-21420.0,23970.0,2550.0,42330.0,-42330.0,0.0,0.0
610,train,0,-0.00048066944144020685,SiH4,2024-01-26 17:45:00,2040.0,-2040.0,-95370.0,95370.0,259590.0,-259590.0,4845.0,-4845.0,-40290.0,-59670.0,-99960.0,-16320.0,18360.0,2040.0,42075.0,-42075.0,0.0,0.0
613,train,1,0.0006117744737101916,SiH4,2024-01-26 18:30:00,3315.0,-3315.0,-84915.0,84915.0,259845.0,-259845.0,4335.0,-4335.0,-29835.0,-59670.0,-89505.0,-13005.0,16320.0,3315.0,39780.0,-39780.0,0.0,0.0
614,train,1,0.0006557377049181135,SiH4,2024-01-26 18:45:00,4080.0,-4080.0,-81600.0,81600.0,259590.0,-259590.0,4590.0,-4590.0,-26520.0,-59670.0,-86190.0,-9690.0,13770.0,4080.0,39015.0,-39015.0,0.0,0.0
615,train,0,-0.007344448076713528,SiH4,2024-01-29 08:45:00,0.0,0.0,-42330.0,42330.0,252960.0,-252960.0,-16575.0,16575.0,19635.0,-70635.0,-51000.0,28560.0,-28560.0,0.0,29325.0,-29325.0,0.0,0.0
616,train,0,-0.0068065054484767185,SiH4,2024-01-29 09:00:00,-1020.0,1020.0,-40290.0,40290.0,250410.0,-250410.0,-14790.0,14790.0,21165.0,-68085.0,-46920.0,27540.0,-28560.0,-1020.0,29070.0,-29070.0,0.0,0.0
617,train,0,-0.006004432362798684,SiH4,2024-01-29 09:15:00,-2295.0,2295.0,-33405.0,33405.0,248625.0,-248625.0,-12240.0,12240.0,28050.0,-68085.0,-40035.0,24225.0,-26520.0,-2295.0,30345.0,-30345.0,0.0,0.0
618,train,0,-0.005776685776685775,SiH4,2024-01-29 09:30:00,-765.0,765.0,-36465.0,36465.0,245565.0,-245565.0,-9690.0,9690.0,31365.0,-71400.0,-40035.0,23460.0,-24225.0,-765.0,30855.0,-30855.0,0.0,0.0
619,train,0,-0.005254361338387414,SiH4,2024-01-29 09:45:00,3825.0,-3825.0,-32895.0,32895.0,245055.0,-245055.0,-8415.0,8415.0,34680.0,-71145.0,-36465.0,24735.0,-20910.0,3825.0,31365.0,-31365.0,0.0,0.0
620,train,0,-0.0021034641425097256,SiH4,2024-01-29 10:00:00,510.0,-510.0,-23460.0,23460.0,248370.0,-248370.0,-2040.0,2040.0,42075.0,-69105.0,-27030.0,19125.0,-18615.0,510.0,36465.0,-36465.0,0.0,0.0
621,train,0,-0.002736816753697413,SiH4,2024-01-29 10:15:00,-255.0,255.0,-18105.0,18105.0,249645.0,-249645.0,-255.0,255.0,44370.0,-66045.0,-21675.0,17850.0,-18105.0,-255.0,38250.0,-38250.0,0.0,0.0
622,train,0,-0.0026035684202465603,SiH4,2024-01-29 10:30:00,-2550.0,2550.0,-12750.0,12750.0,249390.0,-249390.0,1275.0,-1275.0,47685.0,-64005.0,-16320.0,16320.0,-18870.0,-2550.0,39270.0,-39270.0,0.0,0.0
623,train,0,-0.0017749145411517508,SiH4,2024-01-29 10:45:00,-765.0,765.0,-7905.0,7905.0,250665.0,-250665.0,2550.0,-2550.0,50235.0,-61710.0,-11475.0,14025.0,-14790.0,-765.0,41055.0,-41055.0,0.0,0.0
624,train,0,-0.001710713894067295,SiH4,2024-01-29 11:00:00,1020.0,-1020.0,-6630.0,6630.0,261630.0,-261630.0,4590.0,-4590.0,46920.0,-55080.0,-8160.0,11475.0,-10455.0,1020.0,43605.0,-43605.0,0.0,0.0
625,train,0,-0.0010426384239696773,SiH4,2024-01-29 11:15:00,1020.0,-1020.0,-5100.0,5100.0,271320.0,-271320.0,6885.0,-6885.0,15555.0,-21165.0,-5610.0,10455.0,-9435.0,1020.0,47430.0,-47430.0,0.0,0.0
626,train,0,-0.001438912138487014,SiH4,2024-01-29 11:30:00,7395.0,-7395.0,255.0,-255.0,272085.0,-272085.0,6630.0,-6630.0,17850.0,-18615.0,-765.0,9945.0,-2550.0,7395.0,49215.0,-49215.0,0.0,0.0
627,train,0,-0.0014945054945054714,SiH4,2024-01-29 11:45:00,13515.0,-13515.0,2295.0,-2295.0,271575.0,-271575.0,4845.0,-4845.0,20145.0,-19380.0,765.0,8415.0,5100.0,13515.0,47175.0,-47175.0,0.0,0.0
628,train,0,-0.0043717047451669044,SiH4,2024-01-29 12:00:00,14535.0,-14535.0,3825.0,-3825.0,272085.0,-272085.0,4080.0,-4080.0,21930.0,-20145.0,1785.0,7140.0,7395.0,14535.0,45390.0,-45390.0,0.0,0.0
629,train,0,-0.005110957232828839,SiH4,2024-01-29 12:15:00,15555.0,-15555.0,4845.0,-4845.0,273105.0,-273105.0,4080.0,-4080.0,23715.0,-21420.0,2295.0,5355.0,10200.0,15555.0,43350.0,-43350.0,0.0,0.0
630,train,0,-0.004480158511750765,SiH4,2024-01-29 12:30:00,13260.0,-13260.0,4590.0,-4590.0,273360.0,-273360.0,4335.0,-4335.0,26520.0,-24480.0,2040.0,2550.0,10710.0,13260.0,39015.0,-39015.0,0.0,0.0
631,train,0,-0.006312784761486556,SiH4,2024-01-29 12:45:00,12240.0,-12240.0,4590.0,-4590.0,276420.0,-276420.0,5355.0,-5355.0,28305.0,-26775.0,1530.0,-1785.0,14025.0,12240.0,35955.0,-35955.0,0.0,0.0
632,train,0,-0.006962977606449039,SiH4,2024-01-29 13:00:00,9945.0,-9945.0,8925.0,-8925.0,275655.0,-275655.0,5610.0,-5610.0,31620.0,-26265.0,5355.0,-4335.0,14280.0,9945.0,35445.0,-35445.0,0.0,0.0
633,train,0,-0.008094186902133926,SiH4,2024-01-29 13:15:00,13515.0,-13515.0,12495.0,-12495.0,275655.0,-275655.0,4080.0,-4080.0,33405.0,-24990.0,8415.0,-4335.0,17850.0,13515.0,35445.0,-35445.0,0.0,0.0
634,train,0,-0.009041134969661746,SiH4,2024-01-29 13:30:00,13515.0,-13515.0,17085.0,-17085.0,276675.0,-276675.0,5100.0,-5100.0,35190.0,-22695.0,12495.0,-5865.0,19380.0,13515.0,36975.0,-36975.0,0.0,0.0
635,train,0,-0.00872705717045752,SiH4,2024-01-29 13:45:00,16320.0,-16320.0,20910.0,-20910.0,276930.0,-276930.0,-765.0,765.0,36975.0,-20655.0,16320.0,-6885.0,23205.0,16320.0,36720.0,-36720.0,0.0,0.0
636,train,0,-0.009280309270424891,SiH4,2024-01-29 14:00:00,15300.0,-15300.0,24990.0,-24990.0,276930.0,-276930.0,-2295.0,2295.0,39270.0,-19380.0,19890.0,-8925.0,24225.0,15300.0,35955.0,-35955.0,0.0,0.0
637,train,0,-0.008610748058737627,SiH4,2024-01-29 14:15:00,21165.0,-21165.0,21675.0,-21675.0,278205.0,-278205.0,-3315.0,3315.0,31620.0,-17595.0,14025.0,-7395.0,28560.0,21165.0,29070.0,-29070.0,0.0,0.0
638,train,0,-0.008676932539595339,SiH4,2024-01-29 14:30:00,23205.0,-23205.0,2805.0,-2805.0,293505.0,-293505.0,-5355.0,5355.0,10455.0,-13770.0,-3315.0,-9180.0,32385.0,23205.0,6375.0,-6375.0,0.0,0.0
639,train,0,-0.00859853726032811,SiH4,2024-01-29 14:45:00,22695.0,-22695.0,3315.0,-3315.0,292995.0,-292995.0,-5865.0,5865.0,12750.0,-16065.0,-3315.0,-11730.0,34425.0,22695.0,2805.0,-2805.0,0.0,0.0
640,train,0,-0.00878290846013663,SiH4,2024-01-29 15:00:00,20145.0,-20145.0,-11475.0,11475.0,305235.0,-305235.0,-4845.0,4845.0,-7650.0,-7905.0,-15555.0,-15555.0,35700.0,20145.0,-21165.0,21165.0,0.0,0.0
641,train,0,-0.009166053766863858,SiH4,2024-01-29 15:15:00,17595.0,-17595.0,-11475.0,11475.0,304215.0,-304215.0,-4335.0,4335.0,-14280.0,-765.0,-15045.0,-19125.0,36720.0,17595.0,-29835.0,29835.0,0.0,0.0
642,train,0,-0.0098491911159857,SiH4,2024-01-29 15:30:00,13515.0,-13515.0,-6375.0,6375.0,303705.0,-303705.0,1785.0,-1785.0,-10965.0,510.0,-10455.0,-24735.0,38250.0,13515.0,-32640.0,32640.0,0.0,0.0
643,train,0,-0.008835473603336585,SiH4,2024-01-29 15:45:00,11730.0,-11730.0,-3570.0,3570.0,303450.0,-303450.0,4335.0,-4335.0,-10200.0,2040.0,-8160.0,-28560.0,40290.0,11730.0,-37230.0,37230.0,0.0,0.0
644,train,0,-0.007865193224509515,SiH4,2024-01-29 16:00:00,9180.0,-9180.0,-2550.0,2550.0,302430.0,-302430.0,6630.0,-6630.0,-9180.0,2040.0,-7140.0,-32895.0,42075.0,9180.0,-43095.0,43095.0,0.0,0.0
645,train,0,-0.007613711272247858,SiH4,2024-01-29 16:15:00,6885.0,-6885.0,-1785.0,1785.0,301665.0,-301665.0,7650.0,-7650.0,-9180.0,2805.0,-6375.0,-33405.0,40290.0,6885.0,-46155.0,46155.0,0.0,0.0
646,train,0,-0.0067319326806731805,SiH4,2024-01-29 16:30:00,3315.0,-3315.0,-1275.0,1275.0,301155.0,-301155.0,7905.0,-7905.0,-9180.0,3315.0,-5865.0,-33405.0,36720.0,3315.0,-46920.0,46920.0,0.0,0.0
647,train,0,-0.006372160591653464,SiH4,2024-01-29 16:45:00,-255.0,255.0,-1785.0,1785.0,301665.0,-301665.0,8925.0,-8925.0,-9435.0,3060.0,-6375.0,-32895.0,32640.0,-255.0,-48450.0,48450.0,0.0,0.0
648,train,0,-0.003971668762825176,SiH4,2024-01-29 17:00:00,-4590.0,4590.0,-3570.0,3570.0,303450.0,-303450.0,13260.0,-13260.0,-11985.0,3825.0,-8160.0,-36720.0,32130.0,-4590.0,-51000.0,51000.0,0.0,0.0
649,train,0,-0.0027398470988554413,SiH4,2024-01-29 17:15:00,-4080.0,4080.0,39780.0,-39780.0,285600.0,-285600.0,15045.0,-15045.0,27030.0,0.0,27030.0,-33405.0,29325.0,-4080.0,-11730.0,11730.0,0.0,0.0
650,train,0,-0.0018907981158362563,SiH4,2024-01-29 17:30:00,-7395.0,7395.0,38505.0,-38505.0,286875.0,-286875.0,17850.0,-17850.0,23205.0,2550.0,25755.0,-28815.0,21420.0,-7395.0,-12240.0,12240.0,0.0,0.0
651,train,0,-0.0024085736382719602,SiH4,2024-01-29 17:45:00,-10710.0,10710.0,37230.0,-37230.0,288150.0,-288150.0,21165.0,-21165.0,19890.0,3570.0,23460.0,-30345.0,19635.0,-10710.0,-13260.0,13260.0,0.0,0.0
652,train,0,-0.0018027184551919762,SiH4,2024-01-29 18:00:00,-12750.0,12750.0,36720.0,-36720.0,288660.0,-288660.0,23460.0,-23460.0,18870.0,4080.0,22950.0,-31365.0,18615.0,-12750.0,-16065.0,16065.0,0.0,0.0
653,train,0,-0.0006754063510341357,SiH4,2024-01-29 18:15:00,-13515.0,13515.0,35445.0,-35445.0,289935.0,-289935.0,24480.0,-24480.0,17595.0,4080.0,21675.0,-27795.0,14280.0,-13515.0,-19125.0,19125.0,0.0,0.0
654,train,0,-0.0006532691136577062,SiH4,2024-01-29 18:30:00,-14535.0,14535.0,35955.0,-35955.0,289425.0,-289425.0,24990.0,-24990.0,17595.0,4590.0,22185.0,-24480.0,9945.0,-14535.0,-22695.0,22695.0,0.0,0.0
655,train,0,-0.0004540370538532734,SiH4,2024-01-29 18:45:00,-9945.0,9945.0,36465.0,-36465.0,288915.0,-288915.0,24480.0,-24480.0,18105.0,4590.0,22695.0,-21930.0,11985.0,-9945.0,-25755.0,25755.0,0.0,0.0
656,train,1,0.002990033222591393,SiH4,2024-01-30 08:45:00,-1530.0,1530.0,70380.0,-70380.0,271830.0,-271830.0,-32640.0,32640.0,32130.0,32130.0,64260.0,27285.0,-28815.0,-1530.0,-25245.0,25245.0,0.0,0.0
657,train,1,0.006190713929106417,SiH4,2024-01-30 09:00:00,-4845.0,4845.0,77265.0,-77265.0,263415.0,-263415.0,-24735.0,24735.0,35955.0,37740.0,73695.0,19635.0,-24480.0,-4845.0,-28050.0,28050.0,0.0,0.0
658,train,1,0.008485494691012452,SiH4,2024-01-30 09:15:00,-10200.0,10200.0,90270.0,-90270.0,246840.0,-246840.0,-21165.0,21165.0,45645.0,39525.0,85170.0,16575.0,-26775.0,-10200.0,-29580.0,29580.0,0.0,0.0
659,train,1,0.005853853232369088,SiH4,2024-01-30 09:30:00,-14280.0,14280.0,90780.0,-90780.0,246330.0,-246330.0,-17085.0,17085.0,42075.0,43605.0,85680.0,16575.0,-30855.0,-14280.0,-31620.0,31620.0,0.0,0.0
660,train,1,0.004786915763579591,SiH4,2024-01-30 09:45:00,-8160.0,8160.0,91800.0,-91800.0,245310.0,-245310.0,-15555.0,15555.0,39780.0,46920.0,86700.0,15300.0,-23460.0,-8160.0,-32640.0,32640.0,0.0,0.0
661,train,1,0.004607784497463463,SiH4,2024-01-30 10:00:00,-7395.0,7395.0,90525.0,-90525.0,246585.0,-246585.0,-12750.0,12750.0,36210.0,49215.0,85425.0,14790.0,-22185.0,-7395.0,-34935.0,34935.0,0.0,0.0
662,train,1,0.0005078159498366208,SiH4,2024-01-30 10:15:00,-8670.0,8670.0,87210.0,-87210.0,249900.0,-249900.0,-10455.0,10455.0,34425.0,47685.0,82110.0,12495.0,-21165.0,-8670.0,-38505.0,38505.0,0.0,0.0
664,train,1,0.0007062692430779283,SiH4,2024-01-30 10:45:00,-10710.0,10710.0,86700.0,-86700.0,248370.0,-248370.0,-3825.0,3825.0,34425.0,48195.0,82620.0,6375.0,-17085.0,-10710.0,-41055.0,41055.0,0.0,0.0
665,train,1,0.0008275862068964912,SiH4,2024-01-30 11:00:00,-11730.0,11730.0,82110.0,-82110.0,249390.0,-249390.0,-765.0,765.0,34425.0,44625.0,79050.0,4590.0,-16320.0,-11730.0,-43350.0,43350.0,0.0,0.0
666,train,1,0.0017871917921561398,SiH4,2024-01-30 11:15:00,-13260.0,13260.0,75480.0,-75480.0,246330.0,-246330.0,2805.0,-2805.0,34425.0,37995.0,72420.0,3570.0,-16830.0,-13260.0,-43605.0,43605.0,0.0,0.0
667,train,1,0.003082532316871056,SiH4,2024-01-30 11:30:00,-17850.0,17850.0,67830.0,-67830.0,244800.0,-244800.0,7140.0,-7140.0,33915.0,30855.0,64770.0,-1275.0,-16575.0,-17850.0,-45390.0,45390.0,0.0,0.0
