sample_id,prob_up,label_up,pred_tail,correct_tail,forward_return,foreground_heat_dilated,background_heat,price_foreground_heat,volume_foreground_heat,recent_right_edge_heat,focus_group,contract,anchor_ts
17504,0.6055113673210144,1,1,1,0.0026401672105900165,0.030883414670825005,0.9691165685653687,0.030883414670825005,0.0,0.007108133751899004,background_focused,SiZ5,2025-10-30 16:30:00
17505,0.604286789894104,1,1,1,0.0014520340678918497,0.0,1.0,0.0,0.0,0.0,background_focused,SiZ5,2025-10-30 16:45:00
17506,0.6035245060920715,1,1,1,0.002039146733091579,0.01697300374507904,0.9830269813537598,0.01697300374507904,0.0,0.004568479489535093,background_focused,SiZ5,2025-10-30 17:00:00
17507,0.6023786664009094,1,1,1,0.0034106328618754844,0.00114420463796705,0.9988558292388916,0.00114420463796705,0.0,0.0006030734512023628,background_focused,SiZ5,2025-10-30 17:15:00
17626,0.28730958700180054,0,0,1,-0.0016526071728084624,0.1342037171125412,0.8657963275909424,0.12581489980220795,0.008388812653720379,0.01063447818160057,background_focused,SiZ5,2025-11-03 16:15:00
17655,0.6035701632499695,0,1,0,-0.0016419568261940576,0.15451818704605103,0.8454816937446594,0.15326730906963348,0.0012508875224739313,0.02686423249542713,background_focused,SiZ5,2025-11-05 13:15:00
17659,0.6017656922340393,1,1,1,0.0006285735007918181,0.12333972007036209,0.876660168170929,0.12333972007036209,0.0,0.050946302711963654,background_focused,SiZ5,2025-11-05 14:15:00
17661,0.6017043590545654,1,1,1,0.0005439709882140153,0.0925058126449585,0.9074942469596863,0.09249286353588104,1.2948309631610755e-05,0.09634878486394882,background_focused,SiZ5,2025-11-05 14:45:00
17903,0.2872229218482971,1,0,0,0.004917972168468232,0.04584919288754463,0.9541507363319397,0.039406441152095795,0.006442749872803688,0.01759970374405384,background_focused,SiZ5,2025-11-13 14:45:00
17904,0.2860385775566101,1,0,0,0.0025212151026934304,0.047983087599277496,0.9520168900489807,0.04130201414227486,0.00668107345700264,0.017546851187944412,background_focused,SiZ5,2025-11-13 15:00:00
17906,0.28721940517425537,1,0,0,0.0033832828916611213,0.061620816588401794,0.9383792877197266,0.054925449192523956,0.006695369258522987,0.015482032671570778,background_focused,SiZ5,2025-11-13 15:30:00
18168,0.6026595234870911,0,1,0,-0.00519418452560616,0.03161035105586052,0.968389630317688,0.03161035105586052,0.0,0.54994136095047,background_focused,SiZ5,2025-11-24 09:30:00
18884,0.6072959303855896,0,1,0,-0.00177408349357977,0.05305022373795509,0.94694983959198,0.05305022373795509,0.0,0.05520758032798767,background_focused,SiZ5,2025-12-17 14:15:00
18885,0.6094030737876892,0,1,0,-0.0010920688499770348,0.10193316638469696,0.8980668783187866,0.10193316638469696,0.0,0.04495098814368248,background_focused,SiZ5,2025-12-17 14:30:00
18886,0.6092377305030823,1,1,1,0.0011073783750155108,0.21204470098018646,0.7879552841186523,0.21204470098018646,0.0,0.038194507360458374,background_focused,SiZ5,2025-12-17 14:45:00
18887,0.6068460941314697,1,1,1,0.0018428589216785696,0.0169309601187706,0.9830690622329712,0.0169309601187706,0.0,0.08093010634183884,background_focused,SiZ5,2025-12-17 15:00:00
18888,0.608280599117279,1,1,1,0.002467935534532506,0.023185251280665398,0.9768147468566895,0.02318193018436432,3.321187477922649e-06,0.0528939813375473,background_focused,SiZ5,2025-12-17 15:15:00
18889,0.6091548204421997,1,1,1,0.0005225830533781561,0.016111353412270546,0.9838886857032776,0.016111353412270546,0.0,0.06779497861862183,background_focused,SiZ5,2025-12-17 15:30:00
18890,0.6064039468765259,1,1,1,0.0005474883969789346,0.04939519986510277,0.9506047964096069,0.04939519986510277,0.0,0.08691215515136719,background_focused,SiZ5,2025-12-17 15:45:00
18891,0.6042470932006836,1,1,1,0.0013204609156025615,0.07190784066915512,0.9280921220779419,0.07190784066915512,0.0,0.048153236508369446,background_focused,SiZ5,2025-12-17 16:00:00
18892,0.6038938164710999,1,1,1,0.002818060525954902,0.05177292972803116,0.9482271075248718,0.05177292972803116,0.0,0.05836372822523117,background_focused,SiZ5,2025-12-17 16:15:00
18893,0.6038004159927368,1,1,1,0.003992115571745725,0.09575130045413971,0.904248833656311,0.09574734419584274,3.959877631132258e-06,0.08012928068637848,background_focused,SiZ5,2025-12-17 16:30:00
18894,0.6060022711753845,1,1,1,0.0035905747413040867,0.1840607076883316,0.8159392476081848,0.1840607076883316,0.0,0.1703374683856964,background_focused,SiZ5,2025-12-17 16:45:00
18895,0.6046045422554016,1,1,1,0.0028563232010776485,0.1031017005443573,0.8968982696533203,0.1031017005443573,0.0,0.11478039622306824,background_focused,SiZ5,2025-12-17 17:00:00
18896,0.6025723218917847,1,1,1,0.0031327225980379847,0.07920186966657639,0.920798122882843,0.07920186966657639,0.0,0.08284854888916016,background_focused,SiZ5,2025-12-17 17:15:00
