open,close,high,low,value,volume,begin,end,SECID
99800,99800,99800,99800,0,3,2025-05-16 20:25:00,2025-05-16 20:25:59,SiM6
99664,99191,99664,99191,0,4,2025-05-20 16:56:00,2025-05-20 16:56:59,SiM6
99851,99851,99851,99851,0,1,2025-05-20 23:18:00,2025-05-20 23:18:59,SiM6
98999,98999,98999,98999,0,2,2025-05-21 10:25:00,2025-05-21 10:25:59,SiM6
98905,98850,98905,98850,0,2,2025-05-21 10:34:00,2025-05-21 10:34:59,SiM6
98500,98500,98500,98500,0,2,2025-05-21 11:09:00,2025-05-21 11:09:59,SiM6
98499,98499,98499,98499,0,2,2025-05-21 12:07:00,2025-05-21 12:07:59,SiM6
99199,99200,99200,99199,0,3,2025-05-21 12:51:00,2025-05-21 12:51:59,SiM6
98003,98003,98003,98003,0,1,2025-05-21 15:02:00,2025-05-21 15:02:59,SiM6
98111,98111,98111,98111,0,1,2025-05-21 18:49:00,2025-05-21 18:49:59,SiM6
99260,99260,99260,99260,0,1,2025-05-21 23:33:00,2025-05-21 23:33:59,SiM6
98006,98006,98006,98006,0,1,2025-05-21 23:39:00,2025-05-21 23:39:59,SiM6
98007,98007,98007,98007,0,1,2025-05-22 13:28:00,2025-05-22 13:28:59,SiM6
98828,98828,98828,98828,0,1,2025-05-22 14:05:00,2025-05-22 14:05:59,SiM6
98000,98000,98000,98000,0,1,2025-05-22 14:16:00,2025-05-22 14:16:59,SiM6
97999,97999,97999,97999,0,1,2025-05-22 14:17:00,2025-05-22 14:17:59,SiM6
97772,97772,97772,97772,0,1,2025-05-23 12:44:00,2025-05-23 12:44:59,SiM6
97655,97655,97655,97655,0,1,2025-05-23 18:23:00,2025-05-23 18:23:59,SiM6
97555,97555,97555,97555,0,2,2025-05-23 18:32:00,2025-05-23 18:32:59,SiM6
98053,98053,98053,98053,0,1,2025-05-23 19:23:00,2025-05-23 19:23:59,SiM6
97032,98066,98066,97032,0,2,2025-05-23 21:50:00,2025-05-23 21:50:59,SiM6
98045,98045,98045,98045,0,2,2025-05-26 09:30:00,2025-05-26 09:30:59,SiM6
98000,98000,98000,98000,0,1,2025-05-27 15:23:00,2025-05-27 15:23:59,SiM6
98618,98618,98618,98618,0,1,2025-05-28 09:31:00,2025-05-28 09:31:59,SiM6
98335,98335,98335,98335,0,1,2025-05-28 12:38:00,2025-05-28 12:38:59,SiM6
98381,97272,98381,97272,0,2,2025-05-28 12:40:00,2025-05-28 12:40:59,SiM6
98255,98255,98255,98255,0,1,2025-05-28 15:40:00,2025-05-28 15:40:59,SiM6
97800,97800,97800,97800,0,2,2025-05-28 19:55:00,2025-05-28 19:55:59,SiM6
97066,97066,97066,97066,0,1,2025-05-29 10:59:00,2025-05-29 10:59:59,SiM6
