open,close,high,low,value,volume,begin,end,SECID
94440,94440,94440,94440,0,1,2025-10-17 12:39:00,2025-10-17 12:39:59,SiZ6
93988,93988,93988,93988,0,1,2025-10-17 12:42:00,2025-10-17 12:42:59,SiZ6
94440,94440,94440,94440,0,4,2025-10-17 12:48:00,2025-10-17 12:48:59,SiZ6
94600,94600,94600,94600,0,2,2025-10-17 12:55:00,2025-10-17 12:55:59,SiZ6
94600,94600,94600,94600,0,1,2025-10-17 12:56:00,2025-10-17 12:56:59,SiZ6
94599,94599,94599,94599,0,1,2025-10-17 13:16:00,2025-10-17 13:16:59,SiZ6
94599,94599,94599,94599,0,1,2025-10-17 13:17:00,2025-10-17 13:17:59,SiZ6
94599,94599,94599,94599,0,1,2025-10-17 13:21:00,2025-10-17 13:21:59,SiZ6
94599,94599,94599,94599,0,1,2025-10-17 13:22:00,2025-10-17 13:22:59,SiZ6
94600,94600,94600,94600,0,2,2025-10-17 13:25:00,2025-10-17 13:25:59,SiZ6
94600,94600,94600,94600,0,1,2025-10-17 13:41:00,2025-10-17 13:41:59,SiZ6
94600,94600,94600,94600,0,2,2025-10-17 13:45:00,2025-10-17 13:45:59,SiZ6
94600,94600,94600,94600,0,1,2025-10-17 13:49:00,2025-10-17 13:49:59,SiZ6
94600,94600,94600,94600,0,1,2025-10-17 13:50:00,2025-10-17 13:50:59,SiZ6
94600,94600,94600,94600,0,1,2025-10-17 13:58:00,2025-10-17 13:58:59,SiZ6
94600,94600,94600,94600,0,3,2025-10-17 14:06:00,2025-10-17 14:06:59,SiZ6
94600,94600,94600,94600,0,5,2025-10-17 14:07:00,2025-10-17 14:07:59,SiZ6
94600,94600,94600,94600,0,1,2025-10-17 14:18:00,2025-10-17 14:18:59,SiZ6
94600,94600,94600,94600,0,1,2025-10-17 14:25:00,2025-10-17 14:25:59,SiZ6
94600,94600,94600,94600,0,1,2025-10-17 14:30:00,2025-10-17 14:30:59,SiZ6
94600,94600,94600,94600,0,1,2025-10-17 14:31:00,2025-10-17 14:31:59,SiZ6
94599,94599,94599,94599,0,1,2025-10-17 14:38:00,2025-10-17 14:38:59,SiZ6
94566,94566,94566,94566,0,1,2025-10-17 14:50:00,2025-10-17 14:50:59,SiZ6
94600,94600,94600,94600,0,5,2025-10-17 14:52:00,2025-10-17 14:52:59,SiZ6
94356,94356,94356,94356,0,2,2025-10-17 15:08:00,2025-10-17 15:08:59,SiZ6
94350,94350,94350,94350,0,2,2025-10-17 15:09:00,2025-10-17 15:09:59,SiZ6
94600,94600,94600,94600,0,2,2025-10-17 15:18:00,2025-10-17 15:18:59,SiZ6
94600,94600,94600,94600,0,18,2025-10-17 15:19:00,2025-10-17 15:19:59,SiZ6
94600,94600,94600,94600,0,1,2025-10-17 15:20:00,2025-10-17 15:20:59,SiZ6
94600,94600,94600,94600,0,1,2025-10-17 15:22:00,2025-10-17 15:22:59,SiZ6
94600,94600,94600,94600,0,2,2025-10-17 15:34:00,2025-10-17 15:34:59,SiZ6
94600,94600,94600,94600,0,1,2025-10-17 15:41:00,2025-10-17 15:41:59,SiZ6
94600,94600,94600,94600,0,2,2025-10-17 15:43:00,2025-10-17 15:43:59,SiZ6
94600,94600,94600,94600,0,7,2025-10-17 15:44:00,2025-10-17 15:44:59,SiZ6
94600,94600,94600,94600,0,9,2025-10-17 15:45:00,2025-10-17 15:45:59,SiZ6
94610,94610,94610,94610,0,1,2025-10-17 15:46:00,2025-10-17 15:46:59,SiZ6
94609,94609,94609,94609,0,2,2025-10-17 15:48:00,2025-10-17 15:48:59,SiZ6
94608,94608,94608,94608,0,1,2025-10-17 15:50:00,2025-10-17 15:50:59,SiZ6
94427,94427,94427,94427,0,2,2025-10-17 15:58:00,2025-10-17 15:58:59,SiZ6
94473,94473,94473,94473,0,1,2025-10-17 16:10:00,2025-10-17 16:10:59,SiZ6
94466,94467,94467,94466,0,4,2025-10-17 21:17:00,2025-10-17 21:17:59,SiZ6
94495,94495,94495,94495,0,1,2025-10-20 09:10:00,2025-10-20 09:10:59,SiZ6
94000,94000,94000,94000,0,1,2025-10-20 11:56:00,2025-10-20 11:56:59,SiZ6
