open,close,high,low,value,volume,begin,end,SECID
85888,85888,85888,85888,0,1,2025-10-01 19:29:00,2025-10-01 19:29:59,SiH6
85887,85888,85888,85887,0,18,2025-10-01 19:30:00,2025-10-01 19:30:59,SiH6
85888,85888,85888,85888,0,4,2025-10-01 19:31:00,2025-10-01 19:31:59,SiH6
85866,85866,85866,85866,0,2,2025-10-01 19:33:00,2025-10-01 19:33:59,SiH6
85860,85860,85860,85860,0,5,2025-10-01 19:35:00,2025-10-01 19:35:59,SiH6
85865,85865,85865,85865,0,71,2025-10-01 19:36:00,2025-10-01 19:36:59,SiH6
85864,85872,85872,85863,0,33,2025-10-01 19:37:00,2025-10-01 19:37:59,SiH6
85861,85861,85861,85861,0,2,2025-10-01 19:38:00,2025-10-01 19:38:59,SiH6
85886,85887,85887,85886,0,2,2025-10-01 19:40:00,2025-10-01 19:40:59,SiH6
85888,85888,85888,85888,0,52,2025-10-01 19:41:00,2025-10-01 19:41:59,SiH6
85888,85902,85902,85888,0,51,2025-10-01 19:42:00,2025-10-01 19:42:59,SiH6
85928,85927,85928,85927,0,3,2025-10-01 19:50:00,2025-10-01 19:50:59,SiH6
85935,85935,85935,85935,0,1,2025-10-01 19:54:00,2025-10-01 19:54:59,SiH6
85907,85801,85907,85778,0,22,2025-10-01 19:55:00,2025-10-01 19:55:59,SiH6
85734,85774,85816,85716,0,7,2025-10-01 19:57:00,2025-10-01 19:57:59,SiH6
85854,85820,85854,85814,0,10,2025-10-01 19:58:00,2025-10-01 19:58:59,SiH6
85812,85792,85812,85792,0,2,2025-10-01 20:00:00,2025-10-01 20:00:59,SiH6
85940,85940,85940,85940,0,2,2025-10-01 20:05:00,2025-10-01 20:05:59,SiH6
85881,85881,85881,85881,0,2,2025-10-01 20:10:00,2025-10-01 20:10:59,SiH6
85915,85924,85924,85915,0,10,2025-10-01 20:11:00,2025-10-01 20:11:59,SiH6
85872,85880,85880,85867,0,5,2025-10-01 20:16:00,2025-10-01 20:16:59,SiH6
85802,85802,85802,85802,0,1,2025-10-01 20:18:00,2025-10-01 20:18:59,SiH6
85862,85863,85863,85862,0,2,2025-10-01 20:21:00,2025-10-01 20:21:59,SiH6
85810,85809,85810,85809,0,3,2025-10-01 20:22:00,2025-10-01 20:22:59,SiH6
85792,85787,85792,85787,0,12,2025-10-01 20:23:00,2025-10-01 20:23:59,SiH6
85870,85870,85870,85870,0,1,2025-10-01 20:24:00,2025-10-01 20:24:59,SiH6
85899,85899,85899,85899,0,2,2025-10-01 20:27:00,2025-10-01 20:27:59,SiH6
85902,85905,85905,85902,0,12,2025-10-01 20:32:00,2025-10-01 20:32:59,SiH6
85866,85866,85866,85866,0,3,2025-10-01 20:35:00,2025-10-01 20:35:59,SiH6
85871,85871,85871,85871,0,5,2025-10-01 20:36:00,2025-10-01 20:36:59,SiH6
85871,85871,85871,85871,0,1,2025-10-01 20:37:00,2025-10-01 20:37:59,SiH6
85879,85879,85879,85879,0,1,2025-10-01 20:39:00,2025-10-01 20:39:59,SiH6
85913,85913,85913,85913,0,3,2025-10-01 20:40:00,2025-10-01 20:40:59,SiH6
85910,85910,85910,85910,0,1,2025-10-01 20:41:00,2025-10-01 20:41:59,SiH6
85933,85933,85933,85933,0,1,2025-10-01 20:42:00,2025-10-01 20:42:59,SiH6
85938,85946,85946,85938,0,20,2025-10-01 20:43:00,2025-10-01 20:43:59,SiH6
85944,85944,85944,85944,0,1,2025-10-01 20:44:00,2025-10-01 20:44:59,SiH6
85904,85904,85904,85904,0,2,2025-10-01 20:45:00,2025-10-01 20:45:59,SiH6
85895,85859,85895,85859,0,21,2025-10-01 20:49:00,2025-10-01 20:49:59,SiH6
85850,85850,85850,85850,0,1,2025-10-01 20:50:00,2025-10-01 20:50:59,SiH6
85919,85922,85922,85919,0,10,2025-10-01 20:52:00,2025-10-01 20:52:59,SiH6
85891,85891,85891,85891,0,4,2025-10-01 20:55:00,2025-10-01 20:55:59,SiH6
